experiment_id,scene_id,controller_id,priority,status,raw_file,metrics_file,duration_s,position_rmse_m,max_position_error_m,steady_state_error_m,settling_time_s,disturbance_peak_error_m,disturbance_recovery_time_s,overshoot_max_pct,control_energy,control_smoothness,saturation_ratio,constraint_violation_count,total_health_score,final_trackability_score,formation_score,baseline_experiment,rmse_improvement_pct,health_score_delta,quality_status,quality_pass,source,evidence_level,notes
robust_wind_gust_example1_linear_mpc_sysblock,robust_wind_gust_example1,linear_mpc_sysblock,P1,done,results/robustness/wind_gust_example1/robust_wind_gust_example1_linear_mpc_sysblock/raw/robust_wind_gust_example1_linear_mpc_sysblock.csv,Results/robustness/wind_gust_example1/robust_wind_gust_example1_linear_mpc_sysblock/metrics/robust_wind_gust_example1_linear_mpc_sysblock.json,50,0.2588,1.34387,0.0722168,5.76,0.0721415,2.67,4.21795,47685.8,14135.5,,66,55.3882,,,robust_wind_gust_example1_l1_residual_sysblock,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_linear_mpc_wind_ablation,
robust_wind_gust_example1_pid_baseline,robust_wind_gust_example1,pid_baseline,P1,done,results/raw/robust_wind_gust_example1_pid_baseline.csv,Results/robustness/wind_gust_example1/robust_wind_gust_example1_pid_baseline/metrics/robust_wind_gust_example1_pid_baseline.json,50,0.334706,1.3694,0.1115,7.156,0.753994,3.46,4.97282,39969.9,137860,,324,51.9899,,,,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_robust_wind_gust_ablation,
robust_rotor1_loss15_example1_l1_fault_allocation_sysblock,robust_rotor1_loss15_example1,l1_fault_allocation_sysblock,P1-B,done,results/robustness/rotor1_loss15_example1/robust_rotor1_loss15_example1_l1_fault_allocation_sysblock/raw/robust_rotor1_loss15_example1_l1_fault_allocation_sysblock.csv,Results/robustness/rotor1_loss15_example1/robust_rotor1_loss15_example1_l1_fault_allocation_sysblock/metrics/robust_rotor1_loss15_example1_l1_fault_allocation_sysblock.json,50,0.24434,1.22152,0.0829459,5.72,0.0678391,2.73,4.40541,41632.6,14601.7,,60,55.8166,,,robust_rotor1_loss15_example1_l1_residual_sysblock,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_l1_fault_allocation_rotor_loss_ablation,
robust_rotor1_loss15_example1_l1_multi_fault_isolation_sysblock,robust_rotor1_loss15_example1,l1_multi_fault_isolation_sysblock,P1-B,done,results/robustness/rotor1_loss15_example1/robust_rotor1_loss15_example1_l1_multi_fault_isolation_sysblock/raw/robust_rotor1_loss15_example1_l1_multi_fault_isolation_sysblock.csv,Results/robustness/rotor1_loss15_example1/robust_rotor1_loss15_example1_l1_multi_fault_isolation_sysblock/metrics/robust_rotor1_loss15_example1_l1_multi_fault_isolation_sysblock.json,50,0.267917,1.25464,0.140601,8.01,0.110916,4.91,4.62916,41618.8,14207.2,,62,50.9842,,,robust_rotor1_loss15_example1_l1_residual_sysblock,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_l1_multi_fault_isolation_rotor_loss_ablation,
robust_rotor1_loss15_example1_l1_online_fault_allocation_sysblock,robust_rotor1_loss15_example1,l1_online_fault_allocation_sysblock,P1-B,done,results/robustness/rotor1_loss15_example1/robust_rotor1_loss15_example1_l1_online_fault_allocation_sysblock/raw/robust_rotor1_loss15_example1_l1_online_fault_allocation_sysblock.csv,Results/robustness/rotor1_loss15_example1/robust_rotor1_loss15_example1_l1_online_fault_allocation_sysblock/metrics/robust_rotor1_loss15_example1_l1_online_fault_allocation_sysblock.json,50,0.260671,1.25464,0.117032,8.01,0.110916,2.56,4.64613,41616.8,14169.1,,62,51.1439,,,robust_rotor1_loss15_example1_l1_residual_sysblock,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_l1_online_fault_allocation_rotor_loss_ablation,
robust_rotor1_loss15_example1_linear_mpc_online_fault_allocation_sysblock,robust_rotor1_loss15_example1,linear_mpc_online_fault_allocation_sysblock,P1-B,done,results/robustness/rotor1_loss15_example1/robust_rotor1_loss15_example1_linear_mpc_online_fault_allocation_sysblock/raw/robust_rotor1_loss15_example1_linear_mpc_online_fault_allocation_sysblock.csv,Results/robustness/rotor1_loss15_example1/robust_rotor1_loss15_example1_linear_mpc_online_fault_allocation_sysblock/metrics/robust_rotor1_loss15_example1_linear_mpc_online_fault_allocation_sysblock.json,50,0.257553,1.24668,0.114539,7.93,0.103759,2.51,4.61081,41483.2,13097.5,,61,51.349,,,robust_rotor1_loss15_example1_linear_mpc_sysblock,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_linear_mpc_online_fault_allocation_rotor_loss_ablation,
robust_rotor2_loss15_example1_l1_multi_fault_isolation_sysblock,robust_rotor2_loss15_example1,l1_multi_fault_isolation_sysblock,P1-B,done,results/robustness/rotor2_loss15_example1/robust_rotor2_loss15_example1_l1_multi_fault_isolation_sysblock/raw/robust_rotor2_loss15_example1_l1_multi_fault_isolation_sysblock.csv,Results/robustness/rotor2_loss15_example1/robust_rotor2_loss15_example1_l1_multi_fault_isolation_sysblock/metrics/robust_rotor2_loss15_example1_l1_multi_fault_isolation_sysblock.json,50,0.268947,1.25464,0.147132,8.01,0.110916,4.91,4.67961,41602,14147.1,,62,50.9478,,,,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_l1_multi_fault_isolation_rotor_loss_ablation,
robust_rotor3_loss15_example1_l1_multi_fault_isolation_sysblock,robust_rotor3_loss15_example1,l1_multi_fault_isolation_sysblock,P1-B,done,results/robustness/rotor3_loss15_example1/robust_rotor3_loss15_example1_l1_multi_fault_isolation_sysblock/raw/robust_rotor3_loss15_example1_l1_multi_fault_isolation_sysblock.csv,Results/robustness/rotor3_loss15_example1/robust_rotor3_loss15_example1_l1_multi_fault_isolation_sysblock/metrics/robust_rotor3_loss15_example1_l1_multi_fault_isolation_sysblock.json,50,0.268382,1.25466,0.144931,8.01,0.110914,4.56,4.58342,41622.2,14209.1,,62,50.9618,,,,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_l1_multi_fault_isolation_rotor_loss_ablation,
robust_rotor4_loss15_example1_l1_multi_fault_isolation_sysblock,robust_rotor4_loss15_example1,l1_multi_fault_isolation_sysblock,P1-B,done,results/robustness/rotor4_loss15_example1/robust_rotor4_loss15_example1_l1_multi_fault_isolation_sysblock/raw/robust_rotor4_loss15_example1_l1_multi_fault_isolation_sysblock.csv,Results/robustness/rotor4_loss15_example1/robust_rotor4_loss15_example1_l1_multi_fault_isolation_sysblock/metrics/robust_rotor4_loss15_example1_l1_multi_fault_isolation_sysblock.json,50,0.269513,1.25464,0.142306,8.02,0.110912,4.56,3.68677,41601.6,14150.9,,62,50.9447,,,,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_l1_multi_fault_isolation_rotor_loss_ablation,
sunray150_complete_system_battery_low_sysblock,system_battery_low,awff_complete_system,P1-B,done,results/system/battery_low/sunray150_complete_system_battery_low_sysblock/raw/sunray150_complete_system_battery_low_sysblock.csv,Results/system/battery_low/sunray150_complete_system_battery_low_sysblock/metrics/sunray150_complete_system_battery_low_sysblock.json,1,1.46884,2.65691,1.23605,,,,0,48764.8,1.89556e+07,,168,9.92465,,,,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_complete_system_battery_low,
sunray150_complete_system_geofence_breach_sysblock,system_geofence_breach,awff_complete_system,P1-B,done,results/system/geofence_breach/sunray150_complete_system_geofence_breach_sysblock/raw/sunray150_complete_system_geofence_breach_sysblock.csv,Results/system/geofence_breach/sunray150_complete_system_geofence_breach_sysblock/metrics/sunray150_complete_system_geofence_breach_sysblock.json,1,1.8111,3.74658,1.45674,,,,0,48863.5,1.86312e+07,,168,4.11722,,,,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_complete_system_geofence_breach,
sunray150_complete_system_gps_dropout_sysblock,system_gps_dropout,awff_complete_system,P1-B,done,results/system/gps_dropout/sunray150_complete_system_gps_dropout_sysblock/raw/sunray150_complete_system_gps_dropout_sysblock.csv,Results/system/gps_dropout/sunray150_complete_system_gps_dropout_sysblock/metrics/sunray150_complete_system_gps_dropout_sysblock.json,1,1.72854,3.71871,1.39879,,,,0,42605.2,2.79578e+07,,167,5.08829,,,,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_complete_system_gps_dropout,
sunray150_complete_system_mission_failure_sysblock,system_mission_failure,awff_complete_system,P1-B,done,results/system/mission_failure/sunray150_complete_system_mission_failure_sysblock/raw/sunray150_complete_system_mission_failure_sysblock.csv,Results/system/mission_failure/sunray150_complete_system_mission_failure_sysblock/metrics/sunray150_complete_system_mission_failure_sysblock.json,1,1.8111,3.74658,1.45674,,,,0,48863.5,1.86312e+07,,168,4.11722,,,,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_complete_system_mission_failure,
sunray150_complete_system_offboard_loss_sysblock,system_offboard_loss,awff_complete_system,P1-B,done,results/system/offboard_loss/sunray150_complete_system_offboard_loss_sysblock/raw/sunray150_complete_system_offboard_loss_sysblock.csv,Results/system/offboard_loss/sunray150_complete_system_offboard_loss_sysblock/metrics/sunray150_complete_system_offboard_loss_sysblock.json,1,1.8111,3.74658,1.45674,,,,0,48863.5,1.86312e+07,,168,4.11722,,,,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_complete_system_offboard_loss,
robust_rotor1_loss15_wind_gust_example1_awff_sysblock,robust_rotor1_loss15_wind_gust_example1,awff_sysblock,P1-C,done,results/robustness/rotor1_loss15_wind_gust_example1/robust_rotor1_loss15_wind_gust_example1_awff_sysblock/raw/robust_rotor1_loss15_wind_gust_example1_awff_sysblock.csv,Results/robustness/rotor1_loss15_wind_gust_example1/robust_rotor1_loss15_wind_gust_example1_awff_sysblock/metrics/robust_rotor1_loss15_wind_gust_example1_awff_sysblock.json,50,0.379238,1.32708,0.265002,,0.432081,13.75,6.62795,41466.3,12020,,65,35.9674,,,robust_wind_gust_example1_awff_sysblock,,,needs_iteration,False,MWORKS_MCP,real_sysplorer_mcp_sysblock_rotor_loss_wind_gust_boundary,
robust_rotor1_loss15_wind_gust_example1_l1_multi_fault_isolation_sysblock,robust_rotor1_loss15_wind_gust_example1,l1_multi_fault_isolation_sysblock,P1-C,done,results/robustness/rotor1_loss15_wind_gust_example1/robust_rotor1_loss15_wind_gust_example1_l1_multi_fault_isolation_sysblock/raw/robust_rotor1_loss15_wind_gust_example1_l1_multi_fault_isolation_sysblock.csv,Results/robustness/rotor1_loss15_wind_gust_example1/robust_rotor1_loss15_wind_gust_example1_l1_multi_fault_isolation_sysblock/metrics/robust_rotor1_loss15_wind_gust_example1_l1_multi_fault_isolation_sysblock.json,50,0.272091,1.25261,0.140242,7.99,0.201618,4.94,4.64442,41485.8,12969,,61,50.9942,,,robust_rotor1_loss15_wind_gust_example1_awff_sysblock,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_l1_multi_fault_isolation_rotor_loss_wind_gust,
robust_rotor1_loss15_wind_gust_example1_linear_mpc_online_fault_allocation_sysblock,robust_rotor1_loss15_wind_gust_example1,linear_mpc_online_fault_allocation_sysblock,P1-C,done,results/robustness/rotor1_loss15_wind_gust_example1/robust_rotor1_loss15_wind_gust_example1_linear_mpc_online_fault_allocation_sysblock/raw/robust_rotor1_loss15_wind_gust_example1_linear_mpc_online_fault_allocation_sysblock.csv,Results/robustness/rotor1_loss15_wind_gust_example1/robust_rotor1_loss15_wind_gust_example1_linear_mpc_online_fault_allocation_sysblock/metrics/robust_rotor1_loss15_wind_gust_example1_linear_mpc_online_fault_allocation_sysblock.json,50,0.261434,1.24668,0.114506,7.93,0.19671,2.62,4.6154,41484,13110.6,,61,51.3177,,,robust_rotor1_loss15_wind_gust_example1_awff_sysblock,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_linear_mpc_online_fault_allocation_rotor_loss_wind_gust,
robust_rotor2_loss15_wind_gust_example1_awff_sysblock,robust_rotor2_loss15_wind_gust_example1,awff_sysblock,P1-C,done,results/robustness/rotor2_loss15_wind_gust_example1/robust_rotor2_loss15_wind_gust_example1_awff_sysblock/raw/robust_rotor2_loss15_wind_gust_example1_awff_sysblock.csv,Results/robustness/rotor2_loss15_wind_gust_example1/robust_rotor2_loss15_wind_gust_example1_awff_sysblock/metrics/robust_rotor2_loss15_wind_gust_example1_awff_sysblock.json,50,0.374681,1.32708,0.309947,,0.36442,,6.64734,41467.5,12073.9,,65,35.8117,,,robust_wind_gust_example1_awff_sysblock,,,needs_iteration,False,MWORKS_MCP,real_sysplorer_mcp_sysblock_rotor_loss_wind_gust_boundary,
robust_rotor2_loss15_wind_gust_example1_l1_multi_fault_isolation_sysblock,robust_rotor2_loss15_wind_gust_example1,l1_multi_fault_isolation_sysblock,P1-C,done,results/robustness/rotor2_loss15_wind_gust_example1/robust_rotor2_loss15_wind_gust_example1_l1_multi_fault_isolation_sysblock/raw/robust_rotor2_loss15_wind_gust_example1_l1_multi_fault_isolation_sysblock.csv,Results/robustness/rotor2_loss15_wind_gust_example1/robust_rotor2_loss15_wind_gust_example1_l1_multi_fault_isolation_sysblock/metrics/robust_rotor2_loss15_wind_gust_example1_l1_multi_fault_isolation_sysblock.json,50,0.272847,1.25261,0.146521,7.99,0.172791,4.92,4.71164,41490.7,12928.9,,61,50.9612,,,robust_rotor2_loss15_example1_awff_sysblock,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_l1_multi_fault_isolation_rotor_loss_wind_gust,
robust_rotor2_loss15_wind_gust_example1_linear_mpc_online_fault_allocation_sysblock,robust_rotor2_loss15_wind_gust_example1,linear_mpc_online_fault_allocation_sysblock,P1-C,done,results/robustness/rotor2_loss15_wind_gust_example1/robust_rotor2_loss15_wind_gust_example1_linear_mpc_online_fault_allocation_sysblock/raw/robust_rotor2_loss15_wind_gust_example1_linear_mpc_online_fault_allocation_sysblock.csv,Results/robustness/rotor2_loss15_wind_gust_example1/robust_rotor2_loss15_wind_gust_example1_linear_mpc_online_fault_allocation_sysblock/metrics/robust_rotor2_loss15_wind_gust_example1_linear_mpc_online_fault_allocation_sysblock.json,50,0.269053,1.24669,0.141488,7.93,0.168518,4.87,4.65472,41492.3,13104.2,,61,51.1402,,,robust_rotor2_loss15_wind_gust_example1_awff_sysblock,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_linear_mpc_online_fault_allocation_rotor_loss_wind_gust,
robust_rotor3_loss15_wind_gust_example1_awff_sysblock,robust_rotor3_loss15_wind_gust_example1,awff_sysblock,P1-C,done,results/robustness/rotor3_loss15_wind_gust_example1/robust_rotor3_loss15_wind_gust_example1_awff_sysblock/raw/robust_rotor3_loss15_wind_gust_example1_awff_sysblock.csv,Results/robustness/rotor3_loss15_wind_gust_example1/robust_rotor3_loss15_wind_gust_example1_awff_sysblock/metrics/robust_rotor3_loss15_wind_gust_example1_awff_sysblock.json,50,0.364125,1.32708,0.309421,,0.252169,,6.64472,41465.3,12021.1,,65,35.8996,,,robust_wind_gust_example1_awff_sysblock,,,needs_iteration,False,MWORKS_MCP,real_sysplorer_mcp_sysblock_rotor_loss_wind_gust_boundary,
robust_rotor3_loss15_wind_gust_example1_l1_multi_fault_isolation_sysblock,robust_rotor3_loss15_wind_gust_example1,l1_multi_fault_isolation_sysblock,P1-C,done,results/robustness/rotor3_loss15_wind_gust_example1/robust_rotor3_loss15_wind_gust_example1_l1_multi_fault_isolation_sysblock/raw/robust_rotor3_loss15_wind_gust_example1_l1_multi_fault_isolation_sysblock.csv,Results/robustness/rotor3_loss15_wind_gust_example1/robust_rotor3_loss15_wind_gust_example1_l1_multi_fault_isolation_sysblock/metrics/robust_rotor3_loss15_wind_gust_example1_l1_multi_fault_isolation_sysblock.json,50,0.270655,1.25261,0.144551,7.99,0.10405,4.56,4.61606,41489,12925.4,,61,50.9874,,,robust_rotor3_loss15_example1_awff_sysblock,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_l1_multi_fault_isolation_rotor_loss_wind_gust,
robust_rotor3_loss15_wind_gust_example1_linear_mpc_online_fault_allocation_sysblock,robust_rotor3_loss15_wind_gust_example1,linear_mpc_online_fault_allocation_sysblock,P1-C,done,results/robustness/rotor3_loss15_wind_gust_example1/robust_rotor3_loss15_wind_gust_example1_linear_mpc_online_fault_allocation_sysblock/raw/robust_rotor3_loss15_wind_gust_example1_linear_mpc_online_fault_allocation_sysblock.csv,Results/robustness/rotor3_loss15_wind_gust_example1/robust_rotor3_loss15_wind_gust_example1_linear_mpc_online_fault_allocation_sysblock/metrics/robust_rotor3_loss15_wind_gust_example1_linear_mpc_online_fault_allocation_sysblock.json,50,0.266937,1.24669,0.139616,7.93,0.102648,4.44,4.56025,41489.9,13106.5,,61,51.1654,,,robust_rotor3_loss15_wind_gust_example1_awff_sysblock,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_linear_mpc_online_fault_allocation_rotor_loss_wind_gust,
robust_rotor4_loss15_wind_gust_example1_awff_sysblock,robust_rotor4_loss15_wind_gust_example1,awff_sysblock,P1-C,done,results/robustness/rotor4_loss15_wind_gust_example1/robust_rotor4_loss15_wind_gust_example1_awff_sysblock/raw/robust_rotor4_loss15_wind_gust_example1_awff_sysblock.csv,Results/robustness/rotor4_loss15_wind_gust_example1/robust_rotor4_loss15_wind_gust_example1_awff_sysblock/metrics/robust_rotor4_loss15_wind_gust_example1_awff_sysblock.json,50,0.368973,1.32708,0.264901,,0.256745,,3.0902,41466.5,12073.2,,65,36.0511,,,robust_wind_gust_example1_awff_sysblock,,,needs_iteration,False,MWORKS_MCP,real_sysplorer_mcp_sysblock_rotor_loss_wind_gust_boundary,
robust_rotor4_loss15_wind_gust_example1_l1_multi_fault_isolation_sysblock,robust_rotor4_loss15_wind_gust_example1,l1_multi_fault_isolation_sysblock,P1-C,done,results/robustness/rotor4_loss15_wind_gust_example1/robust_rotor4_loss15_wind_gust_example1_l1_multi_fault_isolation_sysblock/raw/robust_rotor4_loss15_wind_gust_example1_l1_multi_fault_isolation_sysblock.csv,Results/robustness/rotor4_loss15_wind_gust_example1/robust_rotor4_loss15_wind_gust_example1_l1_multi_fault_isolation_sysblock/metrics/robust_rotor4_loss15_wind_gust_example1_l1_multi_fault_isolation_sysblock.json,50,0.272658,1.25261,0.141535,7.99,0.126894,4.58,3.71533,41491.4,12926.7,,61,50.9841,,,robust_rotor4_loss15_example1_awff_sysblock,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_l1_multi_fault_isolation_rotor_loss_wind_gust,
robust_rotor4_loss15_wind_gust_example1_linear_mpc_online_fault_allocation_sysblock,robust_rotor4_loss15_wind_gust_example1,linear_mpc_online_fault_allocation_sysblock,P1-C,done,results/robustness/rotor4_loss15_wind_gust_example1/robust_rotor4_loss15_wind_gust_example1_linear_mpc_online_fault_allocation_sysblock/raw/robust_rotor4_loss15_wind_gust_example1_linear_mpc_online_fault_allocation_sysblock.csv,Results/robustness/rotor4_loss15_wind_gust_example1/robust_rotor4_loss15_wind_gust_example1_linear_mpc_online_fault_allocation_sysblock/metrics/robust_rotor4_loss15_wind_gust_example1_linear_mpc_online_fault_allocation_sysblock.json,50,0.26877,1.24669,0.136807,7.93,0.124022,4.47,3.66711,41493.1,13100.7,,61,51.1626,,,robust_rotor4_loss15_wind_gust_example1_awff_sysblock,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_linear_mpc_online_fault_allocation_rotor_loss_wind_gust,
official_example1_qp_nmpc_safety_return_land_sysblock,official_example1,nmpc_indi_l1,P1-D,done,results/official/example1_step/official_example1_qp_nmpc_safety_return_land_sysblock/raw/official_example1_qp_nmpc_safety_return_land_sysblock.csv,Results/official/example1_step/official_example1_qp_nmpc_safety_return_land_sysblock/metrics/official_example1_qp_nmpc_safety_return_land_sysblock.json,50,0.208361,1.20183,0.00162389,5.72,0.0654975,0,10091.5,39766.9,239298,,106,56.146,,,,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_qp_nmpc_safety_return_land,
official_example1_qp_nmpc_safety_sysblock,official_example1,nmpc_indi_l1,P1-D,done,results/official/example1_step/official_example1_qp_nmpc_safety_sysblock/raw/official_example1_qp_nmpc_safety_sysblock.csv,Results/official/example1_step/official_example1_qp_nmpc_safety_sysblock/metrics/official_example1_qp_nmpc_safety_sysblock.json,50,0.239803,1.20183,0.0711346,5.72,0.0654975,2.65,4.22351,39800.5,12809.6,,59,55.8911,,,official_example1_linear_mpc_sysblock,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_qp_nmpc_safety_full,
formation_triangle_figure8_linear_mpc_sysblock,formation_triangle_figure8,linear_mpc_sysblock,P2,done,results/formation/triangle_figure8/formation_triangle_figure8_linear_mpc_sysblock/raw/formation_triangle_figure8_linear_mpc_sysblock.csv,Results/formation/triangle_figure8/formation_triangle_figure8_linear_mpc_sysblock/metrics/formation_triangle_figure8_linear_mpc_sysblock.json,80,0.0212508,0.143778,0.0110131,1.36,0.0184603,0,71.3925,6.39213,70.0503,,0,93.6862,,100,,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_sysblock_formation_triangle_figure8_linear_mpc,
official_example1_helical_figure8_trail_sysblock,official_example1_helical_figure8,linear_mpc_sysblock,visual-review,done,results/official/example1_helical_figure8/official_example1_helical_figure8_trail_sysblock/raw/official_example1_helical_figure8_trail_sysblock.csv,Results/official/example1_helical_figure8/official_example1_helical_figure8_trail_sysblock/metrics/official_example1_helical_figure8_trail_sysblock.json,120,0.0188363,0.145611,0.0117482,0,0.0163708,0,68.429,9.55092,95.4145,,0,93.3606,,,,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_native_gui_helical_figure8_trail,
official_example1_planar_figure8_trail_sysblock,official_example1_planar_figure8,linear_mpc_sysblock,visual-review,done,results/official/example1_planar_figure8/official_example1_planar_figure8_trail_sysblock/raw/official_example1_planar_figure8_trail_sysblock.csv,Results/official/example1_planar_figure8/official_example1_planar_figure8_trail_sysblock/metrics/official_example1_planar_figure8_trail_sysblock.json,120,0.0188624,0.146032,0.0117482,0,0.0163709,0,68.429,9.5344,95.1303,,0,93.3638,,,,,,pass,True,MWORKS_MCP,real_sysplorer_mcp_native_gui_planar_figure8_trail,
